city_us,city_ascii,lat_us,lng_us,country_us,iso2_us,iso3_us,admin_name_us,capital_us,population_us,id_us,city_foreign,lat_foreign,lng_foreign,country_foreign,iso2_foreign,iso3_foreign,admin_name_foreign,capital_foreign,population_foreign,id_foreign,language,English,Spanish,French,Arabic,German,Italian,Portuguese,Dutch
Glencoe,Glencoe,33.9446,-85.9319,United States,US,USA,Alabama,,5152.0,1840003257,Glencoe,-46.0947,168.9604,New Zealand,NZ,NZL,Southland,,9750.0,1554979133,"['English', 'Maori']",True,False,False,False,False,False,False,False
Stuttgart,Stuttgart,34.4963,-91.5486,United States,US,USA,Arkansas,,8685.0,1840015556,Stuttgart,48.78,9.2,Germany,DE,DEU,Baden-Württemberg,admin,2944700.0,1276171358,['German'],False,False,False,False,True,False,False,False
Dumbarton,Dumbarton,37.613,-77.5065,United States,US,USA,Virginia,,8584.0,1840006387,Dumbarton,55.95,-4.5667,United Kingdom,GB,GBR,West Dunbartonshire,admin,,1826077098,['English'],True,False,False,False,False,False,False,False
Bath,Bath,43.9346,-69.8346,United States,US,USA,Maine,,8317.0,1840000332,Bath,51.3837,-2.35,United Kingdom,GB,GBR,Bath and North East Somerset,admin,93238.0,1826611282,['English'],True,False,False,False,False,False,False,False
Bath,Bath,42.3363,-77.318,United States,US,USA,New York,,6812.0,1840004559,Bath,51.3837,-2.35,United Kingdom,GB,GBR,Bath and North East Somerset,admin,93238.0,1826611282,['English'],True,False,False,False,False,False,False,False
Trinidad,Trinidad,37.175,-104.4908,United States,US,USA,Colorado,,8148.0,1840021545,Trinidad,-14.8334,-64.9,Bolivia,BO,BOL,El Beni,admin,84259.0,1068929509,"['Spanish', 'Quechua', 'Aymara']",False,True,False,False,False,False,False,False
Trinidad,Trinidad,37.175,-104.4908,United States,US,USA,Colorado,,8148.0,1840021545,Trinidad,-33.5169,-56.8981,Uruguay,UY,URY,Flores,admin,,1858693926,['Spanish'],False,True,False,False,False,False,False,False
Trinidad,Trinidad,37.175,-104.4908,United States,US,USA,Colorado,,8148.0,1840021545,Trinidad,-33.544,-56.901,Uruguay,UY,URY,Flores,,21093.0,1858903609,['Spanish'],False,True,False,False,False,False,False,False
Island Lake,Island Lake,42.2784,-88.1999,United States,US,USA,Illinois,,8116.0,1840011155,Island Lake,53.9666,-94.7666,Canada,CA,CAN,Manitoba,,10.0,1124887306,"['English', 'French']",True,False,True,False,False,False,False,False
Mecca,Mecca,33.5767,-116.0645,United States,US,USA,California,,7893.0,1840019285,Mecca,21.43,39.82,Saudi Arabia,SA,SAU,Makkah al Mukarramah,admin,1385000.0,1682169241,['Arabic'],False,False,False,True,False,False,False,False
Milan,Milan,42.0815,-83.6854,United States,US,USA,Michigan,,7787.0,1840003170,Milan,45.47,9.205,Italy,IT,ITA,Lombardy,admin,2945000.0,1380724377,['Italian'],False,False,False,False,False,True,False,False
Milan,Milan,35.9126,-88.7554,United States,US,USA,Tennessee,,7253.0,1840014483,Milan,45.47,9.205,Italy,IT,ITA,Lombardy,admin,2945000.0,1380724377,['Italian'],False,False,False,False,False,True,False,False
Milan,Milan,41.4416,-90.5595,United States,US,USA,Illinois,,5061.0,1840011444,Milan,45.47,9.205,Italy,IT,ITA,Lombardy,admin,2945000.0,1380724377,['Italian'],False,False,False,False,False,True,False,False
Creston,Creston,41.0597,-94.365,United States,US,USA,Iowa,,7622.0,1840000892,Creston,49.1,-116.5167,Canada,CA,CAN,British Columbia,,4816.0,1124204302,"['English', 'French']",True,False,True,False,False,False,False,False
Inverness,Inverness,42.1152,-88.1019,United States,US,USA,Illinois,,7508.0,1840011266,Inverness,57.4671,-4.2333,United Kingdom,GB,GBR,Highland,admin,45158.0,1826161019,['English'],True,False,False,False,False,False,False,False
Inverness,Inverness,28.8397,-82.3437,United States,US,USA,Florida,,7304.0,1840015085,Inverness,57.4671,-4.2333,United Kingdom,GB,GBR,Highland,admin,45158.0,1826161019,['English'],True,False,False,False,False,False,False,False
San Martin,San Martin,37.0829,-121.5963,United States,US,USA,California,,7313.0,1840018948,San Martín,-33.07,-68.49,Argentina,AR,ARG,Mendoza,minor,117399.0,1032297325,['Spanish'],False,True,False,False,False,False,False,False
San Martin,San Martin,37.0829,-121.5963,United States,US,USA,California,,7313.0,1840018948,San Martín,3.6904,-73.69,Colombia,CO,COL,Meta,minor,16273.0,1170677493,['Spanish'],False,True,False,False,False,False,False,False
Atherton,Atherton,37.4539,-122.2032,United States,US,USA,California,,7238.0,1840020308,Atherton,-17.2703,145.4694,Australia,AU,AUS,Queensland,,6959.0,1036456869,['English'],True,False,False,False,False,False,False,False
Springs,Springs,41.0212,-72.1584,United States,US,USA,New York,,7205.0,1840005102,Springs,-26.2696,28.43,South Africa,ZA,ZAF,Gauteng,,236083.0,1710058382,"['Afrikaans', 'English', 'isiXhosa', 'isiZulu', 'Sesotho', 'Setswana', 'siSwati', 'Tshivenda', 'Xitsonga', 'Sepedi', 'isiNdebele']",True,False,False,False,False,False,False,False
Belen,Belen,34.6803,-106.7875,United States,US,USA,New Mexico,,7089.0,1840019194,Belén,-23.4695,-57.24,Paraguay,PY,PRY,Concepción,,11359.0,1600551990,"['Spanish', 'Guarani']",False,True,False,False,False,False,False,False
Belen,Belen,34.6803,-106.7875,United States,US,USA,New Mexico,,7089.0,1840019194,Belén,-27.6496,-67.0333,Argentina,AR,ARG,Catamarca,minor,11359.0,1032969950,['Spanish'],False,True,False,False,False,False,False,False
Kiel,Kiel,43.9167,-88.0266,United States,US,USA,Wisconsin,,6974.0,1840002210,Kiel,54.3304,10.13,Germany,DE,DEU,Schleswig-Holstein,admin,269427.0,1276305306,['German'],False,False,False,False,True,False,False,False
Bremen,Bremen,33.7086,-85.1498,United States,US,USA,Georgia,,6725.0,1840013715,Bremen,53.08,8.8,Germany,DE,DEU,Bremen,admin,724909.0,1276376509,['German'],False,False,False,False,True,False,False,False
Theodore,Theodore,30.5408,-88.1884,United States,US,USA,Alabama,,6536.0,1840013895,Theodore,-24.9495,150.0833,Australia,AU,AUS,Queensland,,246.0,1036423364,['English'],True,False,False,False,False,False,False,False
Genoa,Genoa,42.0929,-88.6966,United States,US,USA,Illinois,,6446.0,1840008133,Genoa,44.41,8.93,Italy,IT,ITA,Liguria,admin,647497.0,1380716540,['Italian'],False,False,False,False,False,True,False,False
Darlington,Darlington,34.3015,-79.8672,United States,US,USA,South Carolina,,5999.0,1840014693,Darlington,54.5333,-1.5667,United Kingdom,GB,GBR,Darlington,admin,,1826453946,['English'],True,False,False,False,False,False,False,False
Hopedale,Hopedale,42.1248,-71.535,United States,US,USA,Massachusetts,,5955.0,1840053589,Hopedale,55.45,-60.2167,Canada,CA,CAN,Newfoundland and Labrador,,442.0,1124338710,"['English', 'French']",True,False,True,False,False,False,False,False
Jordan,Jordan,44.6652,-93.6351,United States,US,USA,Minnesota,,5954.0,1840007864,Jordan,10.6584,122.5963,Philippines,PH,PHL,Guimaras,admin,,1608769914,"['Filipino', 'English']",True,False,False,False,False,False,False,False
Progreso,Progreso,26.0962,-97.9566,United States,US,USA,Texas,,5938.0,1840021031,Progreso,21.2833,-89.6666,Mexico,MX,MEX,Yucatán,minor,47124.0,1484340626,['Spanish'],False,True,False,False,False,False,False,False
Nazareth,Nazareth,40.74,-75.3132,United States,US,USA,Pennsylvania,,5711.0,1840000974,Nazareth,32.704,35.2955,Israel,IL,ISR,Northern,admin,151459.0,1376505625,['Hebrew'],False,False,False,False,False,False,False,False
Clare,Clare,43.8259,-84.763,United States,US,USA,Michigan,,5501.0,1840002561,Clare,-33.8329,138.6,Australia,AU,AUS,South Australia,,3061.0,1036842122,['English'],True,False,False,False,False,False,False,False
Salamanca,Salamanca,42.1631,-78.7233,United States,US,USA,New York,,5459.0,1840000453,Salamanca,20.5704,-101.2,Mexico,MX,MEX,Guanajuato,minor,197524.0,1484741627,['Spanish'],False,True,False,False,False,False,False,False
Salamanca,Salamanca,42.1631,-78.7233,United States,US,USA,New York,,5459.0,1840000453,Salamanca,40.9704,-5.67,Spain,ES,ESP,Castille-Leon,minor,162353.0,1724960825,['Spanish'],False,True,False,False,False,False,False,False
Salamanca,Salamanca,42.1631,-78.7233,United States,US,USA,New York,,5459.0,1840000453,Salamanca,-31.7796,-70.98,Chile,CL,CHL,Coquimbo,,20214.0,1152804087,['Spanish'],False,True,False,False,False,False,False,False
Lisbon,Lisbon,40.7752,-80.7628,United States,US,USA,Ohio,,5439.0,1840011932,Lisbon,38.7227,-9.1449,Portugal,PT,PRT,Lisboa,primary,2812000.0,1620619017,['Portuguese'],False,False,False,False,False,False,True,False
Lisbon,Lisbon,44.0265,-70.09,United States,US,USA,Maine,,8872.0,1840066320,Lisbon,38.7227,-9.1449,Portugal,PT,PRT,Lisboa,primary,2812000.0,1620619017,['Portuguese'],False,False,False,False,False,False,True,False
Paola,Paola,38.5784,-94.8619,United States,US,USA,Kansas,,5378.0,1840001654,Paola,35.8731,14.4989,Malta,MT,MLT,Paola,admin,,1470416994,"['Maltese', 'English']",True,False,False,False,False,False,False,False
Dumfries,Dumfries,38.567,-77.3233,United States,US,USA,Virginia,,5230.0,1840006102,Dumfries,55.0671,-3.55,United Kingdom,GB,GBR,Dumfries and Galloway,admin,31044.0,1826801547,['English'],True,False,False,False,False,False,False,False
Montevideo,Montevideo,44.9505,-95.7154,United States,US,USA,Minnesota,,5090.0,1840007837,Montevideo,-34.858,-56.1711,Uruguay,UY,URY,Montevideo,primary,1513000.0,1858107000,['Spanish'],False,True,False,False,False,False,False,False
Concordia,Concordia,39.5669,-97.6466,United States,US,USA,Kansas,,5047.0,1840001541,Concordia,-31.3896,-58.03,Argentina,AR,ARG,Entre Ríos,minor,145210.0,1032923957,['Spanish'],False,True,False,False,False,False,False,False
Concordia,Concordia,39.5669,-97.6466,United States,US,USA,Kansas,,5047.0,1840001541,Concórdia,-27.23,-52.03,Brazil,BR,BRA,Santa Catarina,,55367.0,1076922195,['Portuguese'],False,False,False,False,False,False,True,False
Sutton,Sutton,42.1337,-71.7503,United States,US,USA,Massachusetts,,9297.0,1840053701,Sutton,51.35,-0.2,United Kingdom,GB,GBR,Sutton,admin,,1826827095,['English'],True,False,False,False,False,False,False,False
Freetown,Freetown,41.7714,-71.0157,United States,US,USA,Massachusetts,,9175.0,1840070385,Freetown,8.47,-13.2342,Sierra Leone,SL,SLE,Western Area,primary,827000.0,1694085071,['English'],True,False,False,False,False,False,False,False
Halifax,Halifax,41.9914,-70.8633,United States,US,USA,Massachusetts,,7739.0,1840017567,Halifax,44.65,-63.6,Canada,CA,CAN,Nova Scotia,admin,359111.0,1124130981,"['English', 'French']",True,False,True,False,False,False,False,False
Halifax,Halifax,41.9914,-70.8633,United States,US,USA,Massachusetts,,7739.0,1840017567,Halifax,53.7167,-1.85,United Kingdom,GB,GBR,Calderdale,admin,,1826413776,['English'],True,False,False,False,False,False,False,False
Shelburne,Shelburne,44.3905,-73.2413,United States,US,USA,Vermont,,7677.0,1840071299,Shelburne,43.7656,-65.3194,Canada,CA,CAN,Nova Scotia,,3167.0,1124659892,"['English', 'French']",True,False,True,False,False,False,False,False
Kula,Kula,20.7706,-156.3284,United States,US,USA,Hawaii,,7520.0,1840039188,Kula,45.6109,19.5274,Serbia,RS,SRB,Kula,admin,,1688477275,['Serbian'],False,False,False,False,False,False,False,False
Newbury,Newbury,42.7706,-70.8747,United States,US,USA,Massachusetts,,6964.0,1840070398,Newbury,51.4,-1.3167,United Kingdom,GB,GBR,West Berkshire,admin,,1826103829,['English'],True,False,False,False,False,False,False,False
Peterborough,Peterborough,42.8905,-71.9394,United States,US,USA,New Hampshire,,6450.0,1840055383,Peterborough,52.5804,-0.25,United Kingdom,GB,GBR,Peterborough,admin,140141.0,1826626144,['English'],True,False,False,False,False,False,False,False
Peterborough,Peterborough,42.8905,-71.9394,United States,US,USA,New Hampshire,,6450.0,1840055383,Peterborough,44.3,-78.3333,Canada,CA,CAN,Ontario,,83627.0,1124440356,"['English', 'French']",True,False,True,False,False,False,False,False
Peterborough,Peterborough,42.8905,-71.9394,United States,US,USA,New Hampshire,,6450.0,1840055383,Peterborough,-32.9662,138.8333,Australia,AU,AUS,South Australia,,1689.0,1036104272,['English'],True,False,False,False,False,False,False,False
Orleans,Orleans,41.7665,-69.9675,United States,US,USA,Massachusetts,,5827.0,1840053503,Orléans,47.9004,1.9,France,FR,FRA,Centre-Val de Loire,admin,217301.0,1250441405,['French'],False,False,True,False,False,False,False,False
Palermo,Palermo,39.4313,-121.5226,United States,US,USA,California,,5713.0,1840018777,Palermo,38.125,13.35,Italy,IT,ITA,Sicilia,admin,863000.0,1380428434,['Italian'],False,False,False,False,False,True,False,False
Riga,Riga,43.0802,-77.8753,United States,US,USA,New York,,5623.0,1840058443,Riga,56.95,24.1,Latvia,LV,LVA,Rīga,primary,742572.0,1428586192,['Latvian'],False,False,False,False,False,False,False,False
Bolton,Bolton,42.4362,-71.6073,United States,US,USA,Massachusetts,,5167.0,1840053582,Bolton,53.5833,-2.4333,United Kingdom,GB,GBR,Bolton,admin,,1826628353,['English'],True,False,False,False,False,False,False,False
